@RELATION TEST1

@ATTRIBUTE mutationId NUMERIC
@ATTRIBUTE elementId NUMERIC
@ATTRIBUTE displayed {0,1}
@ATTRIBUTE height NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE top NUMERIC
@ATTRIBUTE left NUMERIC
@ATTRIBUTE activatorTop NUMERIC
@ATTRIBUTE activatorLeft NUMERIC
@ATTRIBUTE distanceTop NUMERIC
@ATTRIBUTE distanceLeft NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE numberElements NUMERIC
@ATTRIBUTE elements_per_size NUMERIC
@ATTRIBUTE numberWords NUMERIC
@ATTRIBUTE textNodes NUMERIC
@ATTRIBUTE words_per_textNodes NUMERIC
@ATTRIBUTE table {0,1}
@ATTRIBUTE list {0,1}
@ATTRIBUTE input {0,1}
@ATTRIBUTE widgetName {0,1}
@ATTRIBUTE date {0,1}
@ATTRIBUTE img {0,1}
@ATTRIBUTE proportionNumbers NUMERIC
@ATTRIBUTE links80percent NUMERIC
@ATTRIBUTE Result {0,1}

@DATA
96,140,0,368,622,354,-8388,78,482,-232,8994,-232,13,0.00005904045633731180,259,23,11.2608695652,0,0,0,0,0,1,0.0,0,0
189,788,0,500,852,0,0,573,322,604,522,-522,186,0.00000000000000000000,6586,340,19.3705882353,0,0,0,0,0,1,0.0,0,0
20,3,1,18,18,745,934,677,347,-37,-377,-37,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
39,792,0,0,0,0,0,83,1027,124,1111,-124,55,0.00000000000000000000,1398,107,13.0654205607,0,1,0,1,0,1,0.0,0,0
33,257,0,0,0,0,0,83,284,124,445,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
193,80,0,12,12,125,756,66,527,1,-131,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
37,1551,0,0,0,0,0,83,790,124,892,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
35,1567,0,0,0,0,0,83,533,124,686,-124,2,0.00000000000000000000,148,4,37,0,0,0,0,0,0,0.0,0,0
18,1163,1,31,210,646,347,615,347,0,210,0,3,0.00002211410880141530,12,5,2.4,0,0,0,0,0,0,0.0,0,0
214,224,0,360,755,0,0,448,352,485,552,-485,114,0.00000000000000000000,671,206,3.2572815534,0,1,0,0,0,1,0.0,1,0
96,222,1,6,6,699,585,78,482,-577,21,-21,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
69,19,1,29,58,567,1024,342,481,-202,-322,-202,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
97,1306,1,6,6,699,549,78,606,-577,192,-192,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
17,1202,1,134,168,478,1368,584,347,137,-811,-137,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
1,46,0,922,318,68,-320,0,0,0,433,0,20,0.00092489826119126900,380,41,9.2682926829,0,0,0,0,0,0,0.0,0,0
10,1441,1,31,210,460,347,367,347,-62,210,-62,5,0.00005175983436853000,16,9,1.7777777778,0,0,0,0,0,0,0.0,0,0
6,2,1,40,60,37,521,37,521,40,60,-40,294,0.13243243243243200000,1005,223,4.5067264574,0,1,0,1,0,0,0.0,0,0
97,240,0,0,0,0,0,78,606,122,741,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
73,104,0,400,1002,217,10062,434,481,240,-9360,-240,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
137,187,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
199,596,1,60,92,66,723,66,1109,60,450,-60,1,0.00016469038208168600,60,4,15,0,0,0,0,0,0,0.0,0,0
96,99,0,166,311,354,-6833,78,482,-232,7439,-232,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
192,927,0,500,852,0,0,666,322,697,522,-522,186,0.00000000000000000000,6257,331,18.9033232628,0,0,0,0,0,1,0.0,0,0
34,1128,0,0,0,0,0,83,461,124,517,-124,68,0.00000000000000000000,2018,133,15.1729323308,0,1,0,1,0,1,0.0,0,0
152,50,1,170,152,8,8,152,159,170,303,-170,44,0.03618421052631580000,54,49,1.1020408163,0,1,0,1,0,0,0.0,0,0
10,74,1,68,294,0,682,135,690,170,99,-99,18,0.00000000000000000000,37,37,1,0,0,0,1,0,0,0.0,0,0
11,321,0,465,999,0,0,398,347,429,557,-429,141,0.00000000000000000000,91,91,1,0,0,0,0,0,1,0.0,0,0
52,208,0,525,499,0,0,543,30,566,246,-246,33,0.00000000000000000000,1455,61,23.8524590164,0,0,0,0,0,1,0.0,0,0
193,23,0,288,1240,0,0,66,527,126,625,-126,66,0.00000000000000000000,122,80,1.525,0,0,0,0,0,0,0.0,0,0
16,2,1,18,18,745,912,553,347,-161,-355,-161,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
137,300,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,6,1,6,0,0,0,0,0,0,0.0,0,0
74,6,1,29,29,567,502,457,481,-87,200,-87,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
56,280,0,0,0,0,0,70,1623,96,1723,-96,44,0.00000000000000000000,2129,82,25.9634146341,0,0,0,0,0,1,0.0,0,0
9,52,0,0,0,0,0,336,347,367,557,-367,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
137,472,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
34,1322,0,0,0,0,0,83,461,124,517,-124,1,0.00000000000000000000,66,2,33,0,0,0,1,0,0,0.0,0,0
74,1118,0,366,727,217,702,457,481,263,0,0,49,0.00031060034609752800,2472,90,27.4666666667,0,1,0,0,0,1,0.0,0,0
209,79,1,39,61,1,352,299,352,339,200,-200,47,0.77049180327868800000,14,14,1,0,0,0,1,0,0,0.0,0,0
51,136,0,525,499,0,0,520,30,543,246,-246,46,0.00000000000000000000,2039,87,23.4367816092,0,0,0,0,0,1,0.0,0,0
20,50,1,31,218,251,561,282,561,62,218,-62,1,0.00001827552176614640,1,1,1,0,0,0,0,0,0,0.0,0,0
9,120,0,360,755,0,0,332,352,369,552,-369,97,0.00000000000000000000,594,172,3.4534883721,0,1,0,0,0,1,0.0,1,0
96,101,0,166,311,521,-7455,78,482,-399,8061,-399,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
206,77,1,100,267,41,1101,1,1283,-1,267,-1,2,0.00018269845619804500,2,2,1,0,0,0,0,0,0,0.0,0,0
18,346,1,29,200,564,352,593,352,66,200,-66,6,0.00005319148936170210,97,9,10.7777777778,0,0,0,0,0,0,0.0,0,0
85,168,1,18,18,1405,806,291,106,-1082,-494,-494,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
19,200,0,360,755,0,0,622,352,659,552,-552,71,0.00000000000000000000,441,124,3.5564516129,0,1,0,0,0,1,0.0,1,0
33,101,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
8,86,1,39,109,1,1443,299,352,339,-891,-339,12,0.11009174311926600000,3,3,1,0,0,0,1,0,1,0.0,0,0
137,461,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
30,32,0,360,79,0,0,0,1304,40,1393,-40,6,0.00000000000000000000,13,13,1,0,0,0,0,0,0,0.0,0,0
137,463,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,4,2,2,0,0,0,0,0,0,0.0,0,0
137,629,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
74,9,1,29,49,567,599,457,481,-87,103,-87,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
74,300,0,390,1002,217,10862,457,481,263,-10160,-263,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
52,0,0,65,666,0,0,543,30,566,246,-246,7,0.00000000000000000000,66,9,7.3333333333,0,0,0,0,0,0,0.0,0,0
27,48,0,73,100,0,0,106,523,121,550,-121,13,0.00000000000000000000,4,3,1.3333333333,0,0,0,0,0,0,0.0,0,0
34,1597,0,0,0,0,0,83,461,124,517,-124,2,0.00000000000000000000,148,4,37,0,0,0,0,0,0,0.0,0,0
194,3,1,398,858,-241,333,66,625,367,390,-367,16,-0.00007737767073866660,962,28,34.3571428571,0,0,0,0,0,1,0.0,0,0
96,95,0,368,622,354,-7766,78,482,-232,8372,-232,22,0.00009991461841698910,493,39,12.641025641,0,1,0,0,0,1,0.0,0,0
38,1554,1,31,311,320,958,83,907,-196,53,-53,1,0.00001004823151125400,19,3,6.3333333333,0,0,0,0,0,0,0.0,0,0
1,42,0,360,770,299,352,1,413,-259,122,-122,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
33,98,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
210,3,0,360,770,299,352,332,352,70,200,-70,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
137,446,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
53,328,0,525,499,0,0,566,30,589,246,-246,33,0.00000000000000000000,1465,61,24.0163934426,0,0,0,0,0,1,0.0,0,0
203,73,1,39,39,1,925,1,1014,39,200,-39,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
12,2,0,96,66,0,0,135,880,170,985,-170,6,0.00000000000000000000,13,13,1,0,0,0,1,0,0,0.0,0,0
137,442,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,7,1,7,0,0,0,0,0,0,0.0,0,0
47,64,0,525,499,0,0,418,30,441,246,-246,29,0.00000000000000000000,1089,53,20.5471698113,0,0,0,0,0,1,0.0,0,0
34,1342,1,43,1366,81,266,83,461,43,251,-43,38,0.00034343762991884000,1450,76,19.0789473684,0,1,0,1,0,0,0.0,0,0
187,546,0,500,852,0,0,510,322,541,522,-522,174,0.00000000000000000000,6175,315,19.6031746032,0,0,0,0,0,1,0.0,0,0
203,41,1,9,9,637,852,1,1014,-597,273,-273,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
22,374,0,465,999,0,0,739,347,770,557,-557,168,0.00000000000000000000,115,115,1,0,0,0,0,0,1,0.0,0,0
37,96,0,440,1402,0,0,83,790,124,892,-124,462,0.00000000000000000000,14023,885,15.8451977401,0,1,0,1,0,1,0.0,0,0
53,136,0,525,499,0,0,566,30,589,246,-246,46,0.00000000000000000000,2039,87,23.4367816092,0,0,0,0,0,1,0.0,0,0
12,64,0,360,755,0,0,419,352,456,552,-456,121,0.00000000000000000000,662,220,3.0090909091,0,1,0,0,0,1,0.0,1,0
96,327,1,50,50,305,498,78,482,-183,108,-108,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
38,1412,0,0,0,0,0,83,907,124,1011,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
15,1093,1,31,210,398,347,522,347,155,210,-155,6,0.00007178750897343860,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
216,256,0,360,755,0,0,506,352,543,552,-543,116,0.00000000000000000000,633,210,3.0142857143,0,1,0,0,0,1,0.0,1,0
11,62,1,35,91,135,690,135,781,35,190,-35,4,0.00032560032560032600,8,8,1,0,0,0,0,0,0,0.0,0,0
192,1136,1,31,200,666,322,666,322,31,200,-31,4,0.00003003003003003000,98,6,16.3333333333,0,0,0,0,0,0,0.0,0,0
97,957,0,333,310,354,12449,78,606,-232,-11708,-232,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
34,1580,0,0,0,0,0,83,461,124,517,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
9,33,1,31,210,398,347,336,347,-31,210,-31,6,0.00007178750897343860,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
137,181,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
39,1342,1,43,1366,81,266,83,1027,43,845,-43,38,0.00034343762991884000,1450,76,19.0789473684,0,1,0,1,0,0,0.0,0,0
60,66,1,29,51,567,1108,180,1287,-351,321,-321,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
194,18,1,281,2630,799,24,66,625,-673,699,-673,9,0.00000428292019016166,438,16,27.375,0,0,0,0,0,1,0.0,0,0
112,0,1,364,1306,200,299,150,879,-10,667,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
9,23,0,499,999,0,0,336,347,367,557,-367,205,0.00000000000000000000,143,143,1,0,0,0,0,0,1,0.0,0,0
15,454,0,465,999,0,0,522,347,553,557,-553,157,0.00000000000000000000,93,93,1,0,0,0,0,0,1,0.0,0,0
39,336,0,0,0,0,0,83,1027,124,1111,-124,25,0.00000000000000000000,518,47,11.0212765957,0,1,0,1,0,1,0.0,0,0
3,0,0,602,1200,79,405,6,1268,-14,949,-14,208,0.00219409282700422000,2458,269,9.1375464684,0,1,0,0,0,0,0.0,0,0
189,47,1,90,160,1043,486,573,322,-439,36,-36,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
37,0,0,0,0,0,0,83,790,124,892,-124,17,0.00000000000000000000,816,35,23.3142857143,0,1,0,1,0,0,0.0,0,0
110,4,0,364,1306,200,299,150,712,-10,488,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
185,91,1,90,488,1043,322,448,322,-564,200,-200,51,0.00010019961334737400,1449,77,18.8181818182,0,0,0,0,0,1,0.0,0,0
137,570,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
18,1155,1,31,210,398,347,615,347,248,210,-210,6,0.00007178750897343860,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
5,66,1,39,111,1,1014,1,1283,39,354,-39,12,0.10810810810810800000,5,5,1,0,0,0,1,0,0,0.0,0,0
67,13,1,29,28,567,793,296,481,-248,-91,-91,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
18,435,0,0,0,0,0,615,347,646,557,-557,5,0.00000000000000000000,10,10,1,0,0,0,0,0,0,0.0,0,0
202,65,1,39,39,1,925,1,413,39,-451,-39,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
35,1568,0,0,0,0,0,83,533,124,686,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
41,112,0,525,499,0,0,270,30,293,246,-246,48,0.00000000000000000000,1985,90,22.0555555556,0,0,0,0,0,1,0.0,0,0
17,309,0,360,755,0,0,564,352,601,552,-552,112,0.00000000000000000000,625,202,3.0940594059,0,1,0,0,0,1,0.0,1,0
33,104,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
72,5,1,29,42,567,557,411,481,-133,145,-133,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
58,4,1,29,29,567,530,62,463,-482,38,-38,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
97,1418,1,6,6,699,573,78,606,-577,168,-168,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
33,87,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
38,1387,0,0,0,0,0,83,907,124,1011,-124,24,0.00000000000000000000,1227,42,29.2142857143,0,1,0,0,0,0,0.0,0,0
74,8,1,29,42,567,557,457,481,-87,145,-87,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
13,1134,1,31,210,305,347,460,347,186,210,-186,3,0.00004683840749414520,12,5,2.4,0,0,0,0,0,0,0.0,0,0
98,441,0,368,622,354,12137,78,741,-232,-11261,-232,13,0.00005904045633731180,256,23,11.1304347826,0,0,0,0,0,1,0.0,0,0
19,1191,1,35,83,361,1453,646,347,316,-896,-316,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
34,1586,0,0,0,0,0,83,461,124,517,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
111,0,1,364,1306,200,299,150,787,-10,580,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
190,1058,1,31,200,573,322,604,322,63,200,-63,6,0.00005235602094240840,174,10,17.4,0,0,0,0,0,0,0.0,0,0
35,1562,1,37,340,335,270,83,533,-211,416,-211,2,0.00001755926251097450,150,4,37.5,0,0,0,0,0,0,0.0,0,0
173,8,0,90,160,1043,978,0,860,-1010,-44,-44,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
18,581,0,465,999,0,0,615,347,646,557,-557,186,0.00000000000000000000,145,145,1,0,0,0,0,0,1,0.0,0,0
37,1322,0,0,0,0,0,83,790,124,892,-124,1,0.00000000000000000000,66,2,33,0,0,0,1,0,0,0.0,0,0
96,4,0,333,310,354,-1234,78,482,-232,1840,-232,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
39,112,0,525,499,0,0,224,30,247,246,-246,48,0.00000000000000000000,1985,90,22.0555555556,0,0,0,0,0,1,0.0,0,0
207,75,1,39,1,1,964,1,1368,39,479,-39,1,1.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
197,83,1,398,858,555,333,66,913,-429,678,-429,2,0.00000420000420000420,116,4,29,0,0,0,0,0,1,0.0,0,0
34,1404,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
137,360,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,37,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
12,114,0,360,770,299,352,419,352,157,200,-157,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
202,41,1,9,9,637,852,1,413,-597,-378,-378,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
198,19,1,200,40,356,332,66,1011,-230,777,-230,2,0.00014044943820224700,48,4,12,0,0,0,0,0,0,0.0,0,0
9,3,0,360,770,299,352,332,352,70,200,-70,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
164,47,0,0,0,0,0,106,548,142,607,-142,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
31,66,1,10,10,1144,932,0,1140,-1104,284,-284,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
75,933,0,400,1002,217,14466,480,481,286,-13764,-286,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
40,360,0,0,0,0,0,83,1127,124,1184,-124,35,0.00000000000000000000,648,67,9.671641791,0,1,0,1,0,1,0.0,0,0
38,1409,0,0,0,0,0,83,907,124,1011,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
42,16,0,525,499,0,0,303,30,326,246,-246,43,0.00000000000000000000,1704,78,21.8461538462,0,0,0,0,0,1,0.0,0,0
200,235,0,398,858,157,333,66,1173,-31,904,-31,2,0.00001484714860511040,116,4,29,0,0,0,0,0,1,0.0,0,0
81,298,0,500,800,0,0,163,106,195,312,-195,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
33,221,1,31,311,444,629,83,284,-320,-184,-184,1,0.00000724196865675965,22,3,7.3333333333,0,0,0,0,0,0,0.0,0,0
137,484,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,5,2,2.5,0,0,0,0,0,0,0.0,0,0
56,520,0,527,240,0,0,70,1623,96,1723,-96,828,0.00000000000000000000,35492,1500,23.6613333333,0,0,0,0,0,1,0.0,0,0
149,3,0,74,152,0,0,80,8,106,160,-106,20,0.00000000000000000000,24,23,1.0434782609,0,1,0,1,0,0,0.0,0,0
137,209,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
47,305,1,23,216,395,30,418,30,46,216,-46,1,0.00001172058134083450,64,3,21.3333333333,0,0,0,0,0,0,0.0,0,0
15,50,1,31,218,96,561,127,561,62,218,-62,2,0.00009556574923547400,86,1,86,0,0,0,0,0,0,0.0,0,0
202,0,1,9,9,637,801,1,413,-597,-327,-327,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
76,894,0,400,1002,217,14870,503,481,309,-14168,-309,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
175,528,1,32,62,0,1135,0,1388,33,327,-33,1,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
108,3,0,364,1306,200,299,150,533,-10,325,-10,3,0.00001148545176110260,6,6,1,0,0,0,0,0,1,0.0,0,0
137,543,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
17,250,0,499,999,0,0,584,347,615,557,-557,205,0.00000000000000000000,143,143,1,0,0,0,0,0,1,0.0,0,0
18,1152,1,31,210,305,347,615,347,341,210,-210,3,0.00004683840749414520,12,5,2.4,0,0,0,0,0,0,0.0,0,0
33,114,0,653,1402,0,0,83,284,124,445,-124,52,0.00000000000000000000,1381,101,13.6732673267,0,1,0,1,0,1,0.0,0,0
97,714,0,0,0,0,0,78,606,122,741,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
215,77,1,9,9,637,852,477,352,-123,-300,-123,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
43,0,0,65,666,0,0,326,30,349,246,-246,7,0.00000000000000000000,66,9,7.3333333333,0,0,0,0,0,0,0.0,0,0
191,890,0,500,852,0,0,635,322,666,522,-522,194,0.00000000000000000000,6635,347,19.121037464,0,0,0,0,0,1,0.0,0,0
185,328,0,500,1905,0,0,448,322,479,522,-479,13,0.00000000000000000000,364,16,22.75,0,0,0,0,0,1,0.0,0,0
137,527,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
14,1169,1,31,210,584,347,491,347,-62,210,-62,4,0.00003261578604044360,14,7,2,0,0,0,0,0,0,0.0,0,0
181,234,1,90,160,1043,486,323,322,-689,36,-36,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
37,1420,0,0,0,0,0,83,790,124,892,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
97,548,0,368,622,354,2185,78,606,-232,-1444,-232,13,0.00005904045633731180,257,23,11.1739130435,0,0,0,0,0,1,0.0,0,0
112,39,1,21,17,520,1496,150,879,-330,-530,-330,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
35,1430,0,0,0,0,0,83,533,124,686,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
36,1346,1,41,73,83,702,83,702,41,73,-41,1,0.00016504373659019600,39,3,13,0,0,0,0,0,0,0.0,0,0
198,554,0,183,1240,0,0,66,1011,126,1109,-126,32,0.00000000000000000000,465,65,7.1538461538,0,0,0,0,0,0,0.0,0,0
137,296,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
14,1160,1,31,210,305,347,491,347,217,210,-210,3,0.00004683840749414520,12,5,2.4,0,0,0,0,0,0,0.0,0,0
17,346,1,29,200,535,352,564,352,66,200,-66,6,0.00005607476635514020,117,9,13,0,0,0,0,0,0,0.0,0,0
61,5,1,29,29,567,530,399,473,-132,-34,-34,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
6,11,1,466,1210,305,347,49,1385,-226,1124,-226,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
76,22,1,29,49,567,1158,503,481,-41,-456,-41,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
114,132,1,359,1306,200,299,150,1037,-10,859,-10,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
57,400,0,0,0,0,0,70,1723,96,1791,-96,40,0.00000000000000000000,1813,74,24.5,0,0,0,0,0,1,0.0,0,0
215,120,0,360,755,0,0,477,352,514,552,-514,97,0.00000000000000000000,594,172,3.4534883721,0,1,0,0,0,1,0.0,1,0
97,19,0,16,16,0,0,78,606,122,741,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
98,627,0,0,0,0,0,78,741,122,876,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
213,277,0,360,755,0,0,419,352,456,552,-456,76,0.00000000000000000000,514,134,3.8358208955,0,1,0,0,0,1,0.0,1,0
9,44,1,31,210,739,347,336,347,-372,210,-210,6,0.00003866228494104000,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
144,29,1,157,1904,16,8,118,80,123,226,-123,16,0.00052521008403361300,118,19,6.2105263158,0,0,1,1,0,0,0.0,0,0
215,351,1,29,200,448,352,477,352,66,200,-66,6,0.00006696428571428570,121,9,13.4444444444,0,0,0,0,0,0,0.0,0,0
7,2,1,360,770,299,352,1,1443,-259,1200,-259,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
137,625,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
51,406,1,23,216,520,30,520,30,23,216,-23,1,0.00000890313390313390,61,3,20.3333333333,0,0,0,0,0,0,0.0,0,0
13,1135,1,31,210,336,347,460,347,155,210,-155,5,0.00007086167800453520,16,9,1.7777777778,0,0,0,0,0,0,0.0,0,0
33,78,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
57,232,0,0,0,0,0,70,1723,96,1791,-96,33,0.00000000000000000000,1529,60,25.4833333333,0,0,0,0,0,1,0.0,0,0
72,27,1,400,43038,217,555,411,481,217,147,-147,422,0.00004518566059829670,4712,641,7.3510140406,0,0,0,0,0,1,0.0,0,0
209,85,1,39,75,1,1368,299,352,339,-816,-339,2,0.02666666666666670000,1,1,1,0,0,0,1,0,0,0.0,0,0
67,7,1,29,29,567,530,296,481,-248,172,-172,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
185,21,1,40,300,1143,433,448,322,-664,89,-89,2,0.00000583260425780111,61,5,12.2,0,0,0,0,0,0,0.0,0,0
8,79,1,39,61,1,352,299,352,339,200,-200,47,0.77049180327868800000,14,14,1,0,0,0,1,0,0,0.0,0,0
37,65,1,23,216,155,30,178,30,46,216,-46,1,0.00002986857825567500,63,3,21,0,0,0,0,0,0,0.0,0,0
97,1210,0,368,622,354,-1546,78,606,-232,2287,-232,22,0.00009991461841698910,489,39,12.5384615385,0,1,0,0,0,1,0.0,0,0
3,33,1,9,9,637,801,1,1125,-597,397,-397,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
34,1399,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
